,date,precipitation,temp_mean,temp_highest,temp_lowest,PM10,PM2.5,humidity,sunshine_sum,sunshine_rate,wind_mean,wind_max,rental,precipitation_label,PM10_label,PM2.5_label
737,2020-01-08,11.6,2.4,8.9,-0.4,26,21,86.1,0,0,3.3,6.3,21522,2,1,2
738,2020-01-09,NA,-1.2,2,-3.1,53,45,65.3,8.7,89.7,2.3,4.3,28711,NA,2,3
739,2020-01-10,NA,-0.6,4.2,-4.3,70,59,62.9,7.5,76.5,1.5,3.7,29395,NA,2,3
740,2020-01-11,NA,-0.1,3.9,-2.6,54,44,60.9,8.1,82.7,1.9,4.8,23246,NA,2,3
741,2020-01-12,NA,-1,2.8,-3.5,50,39,61.5,8.6,87.8,2.4,4.1,19842,NA,2,3
742,2020-01-13,NA,-2.9,0.2,-4.7,27,20,51,8.1,82.7,2.3,4.9,26786,NA,1,2
743,2020-01-14,NA,-2.3,2.6,-5.7,30,23,45.3,8.5,86.7,1.6,3.3,28435,NA,1,2
744,2020-01-15,NA,-2.7,2.2,-6.4,37,27,44.8,9.2,92.9,1.9,4.5,28391,NA,2,2
745,2020-01-16,NA,-1.7,3.2,-5.5,44,32,43,8.3,83.8,1.6,4.4,29026,NA,2,2
746,2020-01-17,NA,-0.6,4.9,-4.8,58,40,43.9,7.6,76.8,1.5,3.8,29626,NA,2,3
747,2020-01-18,NA,0.3,5.9,-4.1,64,44,48.1,9.1,91.9,1.8,4.2,24635,NA,2,3
748,2020-01-19,0.6,1.9,5.3,-0.4,61,46,62.8,4.8,48.5,2.2,6.1,17682,1,2,3
749,2020-01-20,NA,0.7,5.5,-3.3,56,34,46.8,8.7,87,2.5,5.7,28611,NA,2,2
750,2020-01-21,NA,-0.4,5.5,-5.6,42,27,36.9,9.2,92,1.4,3.5,30618,NA,2,2
751,2020-01-22,NA,3,7.8,-0.1,43,30,36,3.7,37,1.7,3.2,33011,NA,2,2
752,2020-01-23,NA,4.6,9.9,0,62,44,49.3,8.8,88,2,4.7,34466,NA,2,3
753,2020-01-24,NA,2.8,7.4,-1.3,72,52,63,8.8,87.1,1.7,3.7,19230,NA,2,3
754,2020-01-25,NA,4.3,8.8,0.6,50,38,63.1,3.6,35.6,1.5,3.9,15233,NA,2,3
755,2020-01-26,NA,5.5,11.9,-0.2,28,20,56.3,7.3,72.3,2.7,6.1,22685,NA,1,2
756,2020-01-27,0.1,5.9,7.5,4.8,11,6,48.1,0,0,4.6,7,16836,1,1,1
757,2020-01-28,0,6.8,9.9,4.3,13,7,49.4,0,0,2.6,5.4,32098,1,1,1
758,2020-01-29,NA,6,9.6,3.2,17,9,46.4,3.1,30.4,2.1,3.6,37990,NA,1,1
759,2020-01-30,NA,5.2,10.4,1.4,18,12,47,5.5,53.4,1.8,3,38079,NA,1,1
760,2020-01-31,0,3.9,8.9,1.4,25,17,59.6,6.1,59.2,2.3,4.4,35857,1,1,2
761,2020-02-01,NA,2.6,7.6,-1.2,68,53,66.6,5.3,51.5,1.7,4.7,27151,NA,2,3
762,2020-02-02,NA,1.5,5.3,-2.1,74,58,52.3,4.8,46.6,1.8,4.7,22384,NA,2,3
763,2020-02-03,0,-0.4,3,-2.9,26,18,43.6,9.6,92.3,3.1,5.7,29681,1,1,2
764,2020-02-04,1.7,-1.6,3.9,-6,25,18,50.3,6.4,61.5,2.8,6.2,23006,1,1,2
765,2020-02-05,NA,-8.3,-4.9,-11,23,13,37.3,9.7,92.4,3.3,5.5,20311,NA,1,1
766,2020-02-06,NA,-6.4,0.4,-11.8,37,22,36.4,9.7,92.4,1.9,4,22401,NA,2,2
767,2020-02-07,0,-1.7,2.2,-7.2,35,25,45.1,6.1,58.1,2,3.5,26540,1,2,2
768,2020-02-08,0,-0.1,3.7,-2.3,42,33,48.1,9.6,90.6,3,5.3,22046,1,2,2
769,2020-02-09,0,-0.5,4.1,-5.6,37,26,51.1,9.6,90.6,2,4.4,21099,1,2,2
770,2020-02-10,0,4,9.6,-0.7,50,35,49.4,9.7,91.5,1.7,4.2,33956,1,2,2
771,2020-02-11,NA,6.8,14.6,-0.5,55,36,37,7.6,71,1.6,3.6,40563,NA,2,3
772,2020-02-12,6.7,7.4,8.2,6.5,49,34,73.4,0,0,2.2,5,10698,2,2,2
773,2020-02-13,NA,6.5,8.7,4.9,76,54,84.8,1.3,12.1,1.7,3.2,34375,NA,2,3
774,2020-02-14,NA,8.1,14.7,3.2,86,62,70.3,8.7,80.6,1.2,3,41229,NA,3,3
775,2020-02-15,2,9.8,15.6,6.2,65,49,63,5,46.3,2.7,5,29837,1,2,3
776,2020-02-16,13.4,-1.4,7.7,-4.3,28,19,81.1,1.6,14.8,4,6.6,6798,2,1,2
777,2020-02-17,1,-5.9,-3.9,-7.1,41,20,64.3,3.2,29.4,3.4,5.6,13777,1,2,2
778,2020-02-18,NA,-4.1,1.3,-8.3,24,17,44,10.1,92.7,2.3,4.1,19773,NA,1,2
779,2020-02-19,NA,1,6.4,-4.4,33,24,56.8,7.4,67.3,1.5,3.2,32721,NA,2,2
780,2020-02-20,NA,4.6,10.8,-0.6,60,45,62.6,9.4,85.5,1.7,3.3,36027,NA,2,3
781,2020-02-21,4.2,6.7,10.9,2.1,79,62,66.3,1.1,10,2.2,5.3,29779,2,2,3
782,2020-02-22,3.1,4,7.9,0,NA,NA,62,5.9,53.2,4,8.2,18290,2,NA,NA
783,2020-02-23,NA,2.5,8,-2.5,NA,NA,48.6,10.2,91.9,2,4.2,25159,NA,NA,NA
784,2020-02-24,NA,7,12.2,0.8,35,20,51.8,7.7,69.4,1.6,3.4,36094,NA,2,2
785,2020-02-25,16.6,6.7,9.4,4.7,23,14,73.5,0.6,5.4,4.2,6.8,15939,3,1,1
786,2020-02-26,0,6.4,10.4,2.8,18,11,59.6,4.8,42.9,2.1,4,35773,1,1,1
787,2020-02-27,NA,6.1,12.5,1.3,13,8,54,10.4,92,2,4.4,38526,NA,1,1
788,2020-02-28,3.9,4.5,5.9,3.6,25,18,79.4,0,0,1.4,4.2,12644,2,1,2
789,2020-02-29,0.5,7.7,13,4.5,24,17,68.6,9.5,84.1,1.7,4.2,35697,1,1,2
790,2020-03-01,0.2,5.8,10.1,3.2,45,32,71.8,0.2,1.8,2,4.7,24431,1,2,2
791,2020-03-02,0,3.4,7.6,0,39,30,55.3,10,87.7,2.7,4.9,36641,1,2,2
792,2020-03-03,NA,4.8,10.5,0.3,46,35,57,4.1,35.7,2.6,4.7,39447,NA,2,2
793,2020-03-04,0,2.2,4.6,-1.3,47,37,53.4,6.6,57.4,3.7,6.8,31269,1,2,3
794,2020-03-05,NA,1.4,6.3,-2.8,37,30,47.5,10.9,94.8,2.5,4.1,35851,NA,2,2
795,2020-03-06,NA,3.7,10.1,-2.5,39,27,46.8,10.6,91.4,1.6,3.6,40897,NA,2,2
796,2020-03-07,NA,7,14.2,1.3,53,40,39.5,5.9,50.9,2,4.1,42379,NA,2,3
797,2020-03-08,NA,9.3,16.9,2.3,52,40,43.8,10.7,91.5,1.6,4.6,54245,NA,2,3
798,2020-03-09,NA,11.1,17.6,4.8,53,39,37.6,7.1,60.7,1.8,4.5,53020,NA,2,3
799,2020-03-10,11.8,6.4,10.8,3.2,41,32,78.4,0,0,2.8,5.3,10606,2,2,2
800,2020-03-11,NA,3.8,8.3,0,32,15,41.8,11.2,94.9,3.3,5.5,45245,NA,2,1
801,2020-03-12,NA,6.8,13.3,0.2,33,14,49.8,8.1,68.6,2.5,5.4,50094,NA,2,1
802,2020-03-13,0.5,4.9,8.7,-0.1,30,13,41,9.7,81.5,3.3,5.4,43554,1,1,1
803,2020-03-14,NA,3.6,8.6,-2.7,35,19,48.1,10,84,3,6.8,42569,NA,2,2
804,2020-03-15,NA,4,8.5,0.2,40,19,48.3,8.5,71.4,3.6,7.8,33215,NA,2,2
805,2020-03-16,NA,3.6,9.1,-2.1,23,14,42.4,11.3,94.2,2.8,5.2,42441,NA,1,1
806,2020-03-17,NA,6.6,12.3,3.1,46,22,65.8,4.2,35,2.1,5.2,47241,NA,2,2
807,2020-03-18,NA,10,17,2.7,64,38,45.8,11.1,91.7,1.8,4.4,62119,NA,2,3
808,2020-03-19,0,9.1,12.1,5.8,56,26,49,7.7,63.6,4.8,8.2,24256,1,2,2
809,2020-03-20,NA,8.8,14,3.1,38,10,39.6,11,90.9,3.1,6.6,53839,NA,2,1
810,2020-03-21,NA,12.8,19.5,7.9,53,17,56.5,6.1,50,2,5.1,63759,NA,2,2
811,2020-03-22,NA,11,16.5,6.1,41,17,37.5,11.6,95.1,3,5.6,64436,NA,2,2
812,2020-03-23,NA,10.6,17,5.4,46,28,37.9,11.5,93.5,1.9,4.8,63686,NA,2,2
813,2020-03-24,NA,11.4,17.9,5.3,55,35,35,11.5,93.5,1.8,4,69998,NA,2,2
814,2020-03-25,NA,12.5,19.2,6.1,47,31,33.6,9.2,74.2,1.9,5.3,73460,NA,2,2
815,2020-03-26,1.8,14.8,20.6,8.1,51,32,53.8,4.3,34.7,1.9,5.3,47633,1,2,2
816,2020-03-27,2,11.9,15.8,6.7,41,21,56.4,7.4,59.7,3.3,5.8,60183,1,2,2
817,2020-03-28,NA,7.7,12.8,4.5,29,8,17.9,9.1,72.8,3.2,5.5,64677,NA,1,1
818,2020-03-29,NA,8.7,16.1,1.3,38,17,30.6,11.6,92.8,2,4.6,68430,NA,2,2
819,2020-03-30,NA,10.2,16.9,4.3,51,28,38.4,11.7,93.6,1.8,4.1,69293,NA,2,2
820,2020-03-31,NA,11.9,18.6,4.7,47,27,34.5,10,79.4,2,4.4,74621,NA,2,2
821,2020-04-01,NA,11.3,17.4,6,64,30,35.6,8.6,68.3,3.7,7.3,70258,NA,2,2
822,2020-04-02,NA,9.3,15.5,3.4,40,27,41.4,10.6,83.5,2.3,5.5,72129,NA,2,2
823,2020-04-03,NA,10,16.3,5.3,55,32,53.8,10.7,84.3,2.7,5.7,74856,NA,2,2
824,2020-04-04,NA,8.9,13.3,5,67,29,36.4,10.4,81.3,3.4,6.3,66405,NA,2,2
825,2020-04-05,NA,7.2,13.7,1.9,43,23,29.5,12.1,94.5,2.8,5.4,64111,NA,2,2
826,2020-04-06,NA,9.3,16.1,2.9,54,24,38.3,11.4,89.1,2.4,5.9,68414,NA,2,2
827,2020-04-07,NA,10.6,16.8,6,55,26,56.6,9,69.8,2.5,5.1,73685,NA,2,2
828,2020-04-08,NA,9.4,14.2,5.2,40,20,25.5,12.3,95.3,3.5,5.9,72863,NA,2,2
829,2020-04-09,NA,8.9,14.7,4.3,44,25,44.6,11.8,91.5,2.8,5.7,73382,NA,2,2
830,2020-04-10,NA,10.7,16.8,5.8,40,25,52.6,9.2,70.8,2.4,4.1,75021,NA,2,2
831,2020-04-11,NA,9.9,16,6.2,38,23,63.8,8.8,67.7,2.5,4.9,75637,NA,2,2
832,2020-04-12,NA,9.9,15.6,4.4,31,21,58.6,8.3,63.4,3.8,7.4,63335,NA,2,2
833,2020-04-13,NA,12.4,20.4,4.3,20,12,39.4,12.2,93.1,3.1,5.5,77604,NA,1,1
834,2020-04-14,NA,13,19.6,7.6,49,29,46.8,12.1,92.4,2.4,5.3,83798,NA,2,2
835,2020-04-15,NA,13.2,20.2,7.2,60,38,39.8,10,75.8,2.2,5.6,89789,NA,2,3
836,2020-04-16,NA,16,23.8,8.9,50,30,39.9,10.6,80.3,2.3,4.5,83970,NA,2,2
837,2020-04-17,6.5,12.5,15.4,10.4,40,21,77.8,0.3,2.3,2.4,4.8,35656,2,2,2
838,2020-04-18,NA,13.5,19.6,8.5,26,13,67.9,10.4,78.2,2.6,4.8,92829,NA,1,1
839,2020-04-19,10.3,12.3,15.5,9.5,25,16,75.8,0.3,2.3,2.7,5.2,29375,2,1,2
840,2020-04-20,0.1,10,13.1,7.6,14,9,73,1.3,9.7,3.3,6.8,56129,1,1,1
841,2020-04-21,NA,7.4,10.4,4.8,32,11,49,10.1,75.4,4.4,8.9,58746,NA,2,1
842,2020-04-22,0,6,8.3,4.1,77,11,46.8,5.3,39.6,4,6.4,51337,1,2,1
843,2020-04-23,NA,7.9,12.8,2.9,41,13,47.8,11.8,87.4,3.7,7.9,64765,NA,2,1
844,2020-04-24,NA,9.9,14.3,4.1,37,13,55.6,12,88.9,3.9,8.2,72883,NA,2,1
845,2020-04-25,NA,13.1,17.1,9.9,55,22,54.4,8.5,62.5,3.9,7.8,78419,NA,2,2
846,2020-04-26,NA,12.3,19,6.8,28,14,43.1,12.5,91.9,3.2,6.5,82600,NA,1,1
847,2020-04-27,NA,12.9,18.3,8.7,31,17,49.8,9.7,71.3,2.8,5.5,77149,NA,2,2
848,2020-04-28,NA,13.9,19.9,7.8,34,19,50,12.6,92,3,5.5,86541,NA,2,2
849,2020-04-29,NA,14.9,21,9.3,44,25,48.6,12.2,89.1,2.6,5.2,88827,NA,2,2
850,2020-04-30,NA,17.1,23.4,9.3,35,18,57.1,8.2,59.9,2.7,5.9,96877,NA,2,2
851,2020-05-01,NA,20.2,26.2,16.4,52,31,73.6,6.1,44.2,2.7,5.5,93249,NA,2,2
852,2020-05-02,0,20.3,23.9,18,48,28,79.6,0.2,1.4,2.3,4.6,88508,1,2,2
853,2020-05-03,0,21.8,27.4,17,28,17,68.8,5.9,42.8,2,3.9,89287,1,1,2
854,2020-05-04,NA,20.2,25.3,14.8,32,17,63.9,10.1,72.7,2.7,4.6,93579,NA,2,2
855,2020-05-05,NA,16,19.3,13.1,33,17,67.9,3.3,23.7,1.9,5.3,88219,NA,2,2
856,2020-05-06,NA,19.4,27.6,11.1,30,15,50,12.8,92.1,2.1,4.4,88561,NA,1,1
857,2020-05-07,NA,20.7,26.5,14.9,24,12,32.5,8.7,62.1,2.5,4.3,90645,NA,1,1
858,2020-05-08,2.3,19.9,27.3,14.3,25,12,32.8,7.5,53.6,2.4,4.5,63474,1,1,1
859,2020-05-09,24.4,14.2,16.8,12.7,14,7,94.4,0,0,3.6,5.9,7600,3,1,1
860,2020-05-10,1.3,14.4,16.6,12.8,27,18,88.6,0.4,2.8,2.5,4.1,65932,1,1,2
861,2020-05-11,3.4,16.5,22,12.4,97,24,61,7.2,51.1,3,5.6,76042,2,3,2
862,2020-05-12,0.7,14.3,18.9,10.5,39,12,69.4,5,35.5,2.9,5.4,78200,1,2,1
863,2020-05-13,NA,16.1,21.8,10.2,33,13,47.3,13,92.2,2.8,6.5,89183,NA,2,1
864,2020-05-14,NA,19.3,25.4,12.4,37,14,35.4,6.6,46.5,2,4.3,89149,NA,2,1
865,2020-05-15,12,16.1,20.2,14.1,38,12,81.4,0,0,3,5.3,13782,2,2,1
866,2020-05-16,2.5,16.7,20.3,15,25,13,90.3,0.6,4.2,1.6,3.3,64549,1,1,1
867,2020-05-17,0,19.1,24.9,14.6,40,26,80.1,3.9,27.3,1.7,4.3,89449,1,2,2
868,2020-05-18,29.8,19.1,26.8,13.2,41,25,79.4,3.2,22.4,2.4,7.2,36761,3,2,2
869,2020-05-19,19,13,17.1,10.1,18,8,73.6,3,21,3.2,7.2,55556,3,1,1
870,2020-05-20,0,14.4,20.1,9.2,8,4,60.4,4.5,31.5,1.9,3,88257,1,1,1
871,2020-05-21,NA,17.4,22.9,10.9,20,11,56.1,9.4,65.3,2.1,3.3,93930,NA,1,1
872,2020-05-22,0,18.5,22.7,14.8,42,28,68.5,0.7,4.9,1.9,4.9,89317,1,2,2
873,2020-05-23,0,20.1,25,16.6,44,30,66.1,6.8,47.2,2.2,4.7,101256,1,2,2
874,2020-05-24,14.5,17.1,20.2,14.3,25,17,84.8,1.1,7.6,2.9,6.5,80357,2,1,2
875,2020-05-25,NA,16.6,21.3,13.7,34,23,81,2.5,17.2,2.1,3.8,92531,NA,2,2
876,2020-05-26,1.5,16.2,22.9,12.7,39,24,81.9,4.8,33.1,2.1,5.4,68498,1,2,2
877,2020-05-27,NA,17.4,23.9,11.8,22,14,68.5,13.2,91,2.6,5.9,101949,NA,1,1
878,2020-05-28,0,18.7,23.4,14.2,30,20,62.8,8.4,57.9,1.9,3.9,99792,1,1,2
879,2020-05-29,NA,20.7,27.6,14.6,33,21,65.6,12.7,87.6,2,4.1,103999,NA,2,2
880,2020-05-30,NA,22.6,30,16.5,37,25,57.3,11.3,77.4,1.9,4.3,105172,NA,2,2
881,2020-05-31,1,21.2,28,17.6,40,29,63,5,34.2,2.3,5.7,93547,1,2,2
882,2020-06-01,0.4,19.7,24.5,16.6,18,10,64.3,11.5,78.8,3.4,6.2,99930,1,1,1
883,2020-06-02,2,17.9,21.8,14.8,23,13,71,0.2,1.4,2.2,4.1,79833,1,1,1
884,2020-06-03,NA,22,28.4,17.6,46,24,73.3,9.5,65.1,2.4,5.6,103887,NA,2,2
885,2020-06-04,0.2,21.9,26.5,19.7,52,25,81.1,4.7,32.2,2.7,4.7,97656,1,2,2
886,2020-06-05,NA,23,28.7,18.4,43,23,69.4,8.8,59.9,1.8,3.8,107343,NA,2,2
887,2020-06-06,NA,24.6,30.9,19.2,49,30,63.6,8.6,58.5,2,4.4,105033,NA,2,2
888,2020-06-07,NA,22.7,29.2,19.2,48,28,69.4,9.2,62.6,2.3,5.1,101848,NA,2,2
889,2020-06-08,NA,25,32,19.8,42,25,63.6,11.3,76.9,2.1,5.5,103582,NA,2,2
890,2020-06-09,NA,26.7,32.8,20.3,52,25,51.6,12.9,87.8,2.3,4.3,102084,NA,2,2
891,2020-06-10,6.2,25.8,32.1,22.5,48,26,63.8,5.2,35.4,2,6.2,58133,2,2,2
892,2020-06-11,0,26.1,31.6,21.7,31,19,68.3,8,54.4,2.2,4.6,100031,1,2,2
893,2020-06-12,NA,24.7,27.6,21.6,47,22,68.6,0.5,3.4,1.7,3,109210,NA,2,2
894,2020-06-13,0,26.9,33.5,20.6,57,28,52.8,9.7,66,1.9,5,90396,1,2,2
895,2020-06-14,1.1,24,28.8,20.1,38,22,70.6,8.1,54.7,2.9,5.9,94406,1,2,2
896,2020-06-15,NA,23,28.6,18.2,26,15,62.3,10.1,68.2,2.8,6.3,108320,NA,1,1
897,2020-06-16,NA,24.4,30.7,20,53,37,63,7.5,50.7,2.2,4.4,106519,NA,2,3
898,2020-06-17,NA,24.3,30.3,20.2,51,33,58.6,5.9,39.9,2,4.3,107723,NA,2,2
899,2020-06-18,NA,23.4,27.3,20.3,35,21,61.4,0.1,0.7,1.6,3.4,110377,NA,2,2
900,2020-06-19,0.1,24.7,30,21.1,24,15,61.4,6,40.5,2.1,4.2,109124,1,1,1
901,2020-06-20,NA,24.9,29.7,20.7,38,24,62.6,11.7,79.1,2.1,4.6,102333,NA,2,2
902,2020-06-21,NA,26.1,32.7,19.5,33,22,59.5,13.5,91.2,2,4.5,95453,NA,2,2
903,2020-06-22,NA,28.6,35.4,21.7,40,24,50.5,13.3,89.9,2,4.1,98394,NA,2,2
904,2020-06-23,0,27.3,31,23.2,40,24,53.5,5.1,34.5,1.9,3.7,103214,1,2,2
905,2020-06-24,37.6,22.3,26.3,19.9,34,21,83.5,0,0,2.7,5.7,19756,4,2,2
906,2020-06-25,13.3,21.6,23.4,20.1,13,8,91,0.1,0.7,2.2,4.3,46415,2,1,1
907,2020-06-26,2.1,21.8,25.7,19.2,23,14,82.1,3.1,20.9,3.2,5.3,96150,1,1,1
908,2020-06-27,0,24.1,29.6,20.4,25,17,70.4,7.4,50,2,5.4,107001,1,1,2
909,2020-06-28,NA,25.2,30.1,21.5,30,19,70.5,12.4,83.8,2.4,4.7,98568,NA,1,2
910,2020-06-29,11.9,23.8,26.5,20.6,35,24,77,1.7,11.6,2.4,5.9,70053,2,2,2
911,2020-06-30,64.7,20.1,23.1,18.4,9,5,83,0,0,4,7.6,38086,4,1,1
912,2020-07-01,0,21.1,24.3,18.1,19,11,79.3,0.2,1.4,1.9,3.7,105196,1,1,1
913,2020-07-02,NA,24.2,29.8,20.4,51,34,74.5,5.4,36.7,1.9,3.4,107842,NA,2,2
914,2020-07-03,0.1,25.5,30.6,21.6,52,32,63.5,9.6,65.3,2.6,6.1,102753,1,2,2
915,2020-07-04,1.6,24.2,29.5,20.4,24,15,63.9,9.5,64.6,2.1,4.4,98488,1,1,1
916,2020-07-05,NA,23.8,27.6,19.9,29,22,68.6,6.4,43.5,1.9,3.5,104664,NA,1,2
917,2020-07-06,NA,25.6,30.9,21.8,24,18,66.6,5,34,2.1,4.7,106825,NA,1,2
918,2020-07-07,0,24.1,28.1,22.1,17,11,75.5,4,27.4,2.5,4,91407,1,1,1
919,2020-07-08,NA,25.5,30.4,21.3,32,20,71.9,10,68.5,2,3.7,105876,NA,2,2
920,2020-07-09,NA,27.5,32.9,21.8,42,29,64.6,7.7,52.7,1.7,3.6,102828,NA,2,2
921,2020-07-10,2.2,24.5,27.7,22.7,16,11,75,3.1,21.2,2.8,6.6,90880,1,1,1
922,2020-07-11,NA,25.8,30.2,22.2,8,4,62.6,6.6,45.2,2.6,5,103657,NA,1,1
923,2020-07-12,2.9,23.5,26,21.7,13,9,71.9,0,0,2.4,3.6,57367,1,1,1
924,2020-07-13,47.6,18.7,21.7,17.7,9,6,94.8,0,0,4,5.9,4859,4,1,1
925,2020-07-14,11.5,20.3,24.3,17.2,7,3,79.4,0.1,0.7,2.8,4.4,85486,2,1,1
926,2020-07-15,NA,23.4,28.7,18.9,13,6,63.1,9.3,64.1,2,3.4,106949,NA,1,1
927,2020-07-16,NA,25,29.7,20.4,29,18,70.9,10.2,70.3,1.8,3.5,102741,NA,1,2
928,2020-07-17,0,26,31.6,21.5,38,25,72,7.5,51.7,1.9,5.6,99949,1,2,2
929,2020-07-18,NA,26.1,31,22.8,43,30,71.6,4.3,29.7,1.6,4,98309,NA,2,2
930,2020-07-19,29.1,24,26.6,20.6,21,15,81.6,0,0,2.7,4.3,60804,3,1,1
931,2020-07-20,3.6,23.8,26.6,22.4,18,11,86.3,0,0,3.7,7,72291,2,1,1
932,2020-07-21,0,25,30.5,21.4,29,21,77,4,27.8,1.6,4.2,100825,1,1,2
933,2020-07-22,11.5,23.7,25.7,22.6,24,16,89.3,0,0,1.6,3.4,46448,2,1,2
934,2020-07-23,103.1,21.1,22.6,18.5,20,12,95.5,0,0,3.6,8.3,10739,4,1,1
935,2020-07-24,2.9,22.5,26.8,18.7,6,3,74.3,1,7,4.6,8.7,76995,1,1,1
936,2020-07-25,0,24.3,29,22.3,5,2,69.3,1.9,13.3,3.1,6.1,102498,1,1,1
937,2020-07-26,0,25.4,29.6,21.6,8,5,69.3,5.6,39.2,2,3.3,94802,1,1,1
938,2020-07-27,2.2,24.3,25.5,22.9,12,8,86.4,0,0,2.2,3.2,52922,1,1,1
939,2020-07-28,0.4,24.4,26.4,22.7,13,7,84.8,0,0,2,3.1,68214,1,1,1
940,2020-07-29,50.1,23.7,24.9,22.6,12,6,95.8,0,0,2,3.4,31724,4,1,1
941,2020-07-30,0.1,25.3,28.4,23.4,21,14,85.5,3,21.3,2.1,3.8,92468,1,1,1
942,2020-07-31,1.5,26.2,29.6,22.8,24,17,81.9,5,35.5,2,4.6,95705,1,1,2
943,2020-08-01,39.1,25.3,26.9,24.3,15,9,90.9,0,0,1.7,4.9,34998,4,1,1
944,2020-08-02,31.4,24.9,26.4,23.5,13,6,96.3,0,0,2.3,7.5,11491,4,1,1
945,2020-08-03,102.6,25,26.3,23.9,16,11,96.3,0,0,3,8.3,17575,4,1,1
946,2020-08-04,3.9,27,29.4,25,40,26,89.3,0.4,2.9,3.5,5.7,49378,2,2,2
947,2020-08-05,18.5,26.5,29.1,25.5,37,23,92.1,0.1,0.7,1.9,4.6,28751,3,2,2
948,2020-08-06,75.7,24.1,26,22.9,16,9,92.8,0.2,1.4,3.3,6.5,51456,4,1,1
949,2020-08-07,0,24.3,26.1,22.6,29,19,85.3,0,0,1.8,3.3,78071,1,1,2
950,2020-08-08,19.1,24.2,26.1,22.7,15,9,89.5,1.8,12.9,2.3,3.7,40020,3,1,1
951,2020-08-09,50.3,24.9,25.8,23.7,9,5,95.4,0,0,2.6,6.8,12384,4,1,1
952,2020-08-10,44.6,26.5,29.5,24.7,13,7,91.6,0.2,1.4,2,4.3,23519,4,1,1
953,2020-08-11,97,24.6,27.3,22.4,10,7,92.5,0.5,3.6,2.2,4.7,50974,4,1,1
954,2020-08-12,NA,27.2,31.3,23.5,22,14,83.9,2.1,15.3,1.9,4.3,78261,NA,1,1
955,2020-08-13,NA,28,30.3,26.3,26,13,82.4,0.2,1.5,2.5,4.9,79353,NA,1,1
956,2020-08-14,0.4,27.1,28,26.5,32,19,86.1,0,0,3.5,5.7,72875,1,2,2
957,2020-08-15,69,26.1,27,25,41,28,96,0,0,1.9,5.6,26267,4,2,2
958,2020-08-16,NA,27.4,30.8,25.3,22,15,82.6,2.4,17.6,3,5.2,66011,NA,1,1
959,2020-08-17,NA,28.2,32.2,26.1,26,18,77.9,5.8,43,2.3,4.1,73368,NA,1,2
960,2020-08-18,NA,27.5,31.9,24,34,24,76.3,7.9,58.5,1.6,3.6,82202,NA,2,2
961,2020-08-19,NA,27.1,31.4,23.6,43,31,76.8,9.4,69.6,2,4.4,84665,NA,2,2
962,2020-08-20,NA,27.7,31.7,25,39,28,76,3.1,23.1,1.7,4.2,85420,NA,2,2
963,2020-08-21,2.5,26.6,29.2,25.2,29,22,83.1,0.8,6,1.6,3.5,78701,1,1,2
964,2020-08-22,42.6,24.3,27.6,21.7,17,11,87.4,0.6,4.5,2.1,5.5,40126,4,1,1
965,2020-08-23,NA,25.3,29.9,21.5,13,8,78.4,6.8,51.1,1.9,3.9,80594,NA,1,1
966,2020-08-24,NA,27.8,32,23.7,25,17,71.6,8.8,66.2,2.2,4.9,90297,NA,1,2
967,2020-08-25,NA,29.9,34.5,26,32,25,69.5,7.6,57.6,2.1,4.6,87894,NA,2,2
968,2020-08-26,0.6,30.2,34.5,27,28,18,68.3,7.5,56.8,3.4,6.5,40169,1,1,2
969,2020-08-27,8.7,27.1,28.6,25.6,21,12,84.6,0.5,3.8,3.6,7,32745,2,1,1
970,2020-08-28,13.6,27.3,29.7,26,23,16,89.1,2,15.3,1.6,4.4,62045,2,1,2
971,2020-08-29,13.6,26.8,29,25.5,17,11,90.1,1.7,13,1.3,4,33797,2,1,1
972,2020-08-30,42.5,26.8,30.6,24.4,14,11,88.8,2.4,18.3,2.1,4.8,52904,4,1,1
973,2020-08-31,0,26.4,30,23.8,13,4,77.9,1.9,14.6,2.8,4.3,87662,1,1,1
974,2020-09-01,0,26.6,29.5,23.8,20,8,72.4,1,7.7,1.9,3.6,87892,1,1,1
975,2020-09-02,33.3,24.3,26.4,22.6,16,9,91.3,0,0,2.3,4,13744,4,1,1
976,2020-09-03,29.8,22.7,25.6,20,15,6,82,2.8,21.7,4.8,9.8,71524,3,1,1
977,2020-09-04,NA,23.3,27.5,19.9,24,11,63.9,10.1,78.3,2.7,5.6,115059,NA,1,1
978,2020-09-05,NA,23.3,27.3,19.2,30,20,66.6,3.3,25.8,2,3.5,113253,NA,1,2
979,2020-09-06,6.4,21.7,24.4,19.5,26,16,80,0,0,2.7,4.8,54125,2,1,2
980,2020-09-07,61,19.2,20.6,17.5,8,4,93.5,0,0,4.2,7.9,3144,4,1,1
981,2020-09-08,0,23.4,26.5,20.6,24,12,71.5,9.5,74.8,4.2,7,104606,1,1,1
982,2020-09-09,1.3,21.1,25.3,19,30,20,83.4,3.1,24.4,2.1,7.6,75412,1,1,2
983,2020-09-10,3.9,22.8,27,18.8,26,17,75.8,9,71.4,2,4.2,107150,2,1,2
984,2020-09-11,1.2,22.4,27.1,19.2,28,18,72.6,4.5,35.7,2.8,4.9,61474,1,1,2
985,2020-09-12,5.7,20.2,23.2,18.1,12,7,83.8,0,0,2,3.9,44703,2,1,1
