"date","precipitation","temp_mean","temp_highest","temp_lowest","PM10","PM2.5","humidity","sunshine_sum","sunshine_rate","wind_mean","wind_max","rental","weekday","season","precipitation2","pred"
2019-07-14,14.6131944444444,25.9,31.6,21.2,38,29,64.6,7.8,53.8,1.6,3.8,74259,"주말","여름",213.545451871142,63410.9885423059
2019-07-15,7.7,23.8,27.4,22.1,33,23,80,0.1,0.7,1.1,3,57917,"평일","여름",59.29,52579.2856223879
2019-07-16,6.3,24.7,28.8,21.4,25,19,79,4,27.6,1.3,3.4,82285,"평일","여름",39.69,61448.5269954034
2019-07-17,0.7,25.6,29.2,22.3,57,41,73.9,1,6.9,1.2,2.9,84261,"평일","여름",0.49,61214.8794552032
2019-07-18,14.6131944444444,26.9,32.1,23.3,64,48,65,3.2,22.1,1.2,3.2,81613,"평일","여름",213.545451871142,60711.1326882186
2019-07-19,0,28.6,35,22.8,34,17,61.3,9.8,68.1,1.5,4.6,77449,"평일","여름",0,85472.8538042107
2019-07-20,1.1,28,31.9,25.1,9,5,66.9,1.2,8.3,2.1,3.6,56648,"주말","여름",1.21,62661.4239657563
2019-07-21,6.2,25.1,27,24.2,15,10,87.1,0.6,4.2,2.2,4.4,46130,"주말","여름",38.44,45533.237606029
2019-07-22,0.1,26.7,31,24.2,43,32,74.6,6.1,42.4,2.2,3.6,82781,"평일","여름",0.01,71614.3897619212
2019-07-23,14.6131944444444,28.1,32.9,24.4,26,17,70.8,4,27.8,1.7,3.6,83206,"평일","여름",213.545451871142,62796.3706116169
2019-07-24,1,26.5,27.2,25.2,24,16,82.3,0,0,1.6,3.4,59020,"평일","여름",1,54292.8628181982
2019-07-25,9.7,26.3,27.4,25.6,25,17,90.1,0,0,1.2,3.4,34778,"평일","여름",94.09,47194.8645348805
2019-07-26,60,25.1,25.9,23.7,18,13,95.3,0,0,1.7,4.5,22789,"평일","여름",3600,18953.2117129301
2019-07-27,0.6,28.4,33.4,24.9,20,12,76.6,4.7,32.9,1.3,3.9,50955,"주말","여름",0.36,68284.5139295975
2019-07-28,14.6131944444444,26.1,28.2,25,25.3227091633466,16.6104417670683,88.3,0,0,2.2,4.8,23342,"주말","여름",213.545451871142,39696.4398005336
2019-07-29,0.5,27.5,30,25.6,14,12,74.5,2.6,18.3,2.6,5,74046,"평일","여름",0.25,62822.8526039799
2019-07-30,1.2,28.1,30.8,26.3,19,12,75.3,1.6,11.3,3.4,5.9,69757,"평일","여름",1.44,60381.8742458789
2019-07-31,62.3,25.8,27.5,24,17,12,91.1,0,0,2.2,5.3,26874,"평일","여름",3881.29,20799.4529211512
2019-08-01,26.9,26.3,30.1,23.5,14,9,86.4,4.9,34.8,1.7,4.6,59803,"평일","여름",723.61,49119.9980877694
2019-08-02,14.6131944444444,28.4,33.1,24.7,19,13,74.6,8.3,58.9,1.2,3,67510,"평일","여름",213.545451871142,69830.8549807915
2019-08-03,3,29.4,36,25.6,21,15,69,10.6,75.7,1.3,4.5,49047,"주말","여름",9,79754.8763518994
2019-08-04,14.6131944444444,28.3,34.4,25,25.3227091633466,16.6104417670683,75.9,8.6,61.4,1.2,3.3,46477,"주말","여름",213.545451871142,67308.2115478966
2019-08-05,14.6131944444444,30.5,35.9,25.6,37,31,65.5,11.2,80,1.1,3.2,65085,"평일","여름",213.545451871142,78033.5309027106
2019-08-06,14.6131944444444,31.6,36.8,27.9,27,23,51.4,9.9,71.2,1.5,2.8,66703,"평일","여름",213.545451871142,80795.8537464082
2019-08-07,8,26.9,30.3,23.9,20,13,78.1,1.9,13.7,1.2,2.8,50804,"평일","여름",64,60417.7285728894
2019-08-08,0,28.9,32.7,25.9,40,33,71.4,7.5,54,1.6,3.6,69748,"평일","여름",0,75855.0682813391
2019-08-09,14.6131944444444,29.8,34.6,26,27,20,69,10.8,77.7,1.3,4.1,67491,"평일","여름",213.545451871142,74131.5455051325
2019-08-10,14.6131944444444,31.5,36.5,26.6,20,13,57.9,11.6,84.1,1.5,3.4,54162,"주말","여름",213.545451871142,76453.3048439088
2019-08-11,6.7,30.4,35.7,26.3,17,12,53.6,9.8,71,2.5,4.1,43351,"주말","여름",44.89,78530.1766642524
2019-08-12,56.2,26.6,28.5,24.8,19,14,91.8,0.3,2.2,1.3,2.3,24386,"평일","여름",3158.44,29118.509944467
2019-08-13,6.4,29.2,35.3,25.1,22,15,76.9,7.3,53.3,1.5,4.7,63749,"평일","여름",40.96,74041.1160422392
2019-08-14,14.6131944444444,30.4,35.7,25.9,17,11,63.9,9.2,67.2,1.5,3.1,65452,"평일","여름",213.545451871142,76364.8500027006
2019-08-15,16.2,25.9,28.6,23.9,9,5,82,0.1,0.7,1.3,2.7,32229,"평일","여름",262.44,50497.8470333413
2019-08-16,0.1,25.9,29.5,23,16,10,74.5,7.5,55.1,2.2,5,71161,"평일","여름",0.01,70818.1818324514
2019-08-17,0,25.9,28.8,23.4,31,21,69.5,8.1,59.6,2.5,4.6,72259,"주말","여름",0,66775.2721087489
2019-08-18,14.6131944444444,25.6,30.7,22.6,21,15,66.5,10.7,79.3,1.7,3.2,72588,"주말","여름",213.545451871142,67094.2229577996
2019-08-19,14.6131944444444,26.3,31.3,21.2,23,17,60.6,11.1,82.2,1.1,2.7,81832,"평일","여름",213.545451871142,74635.2208918403
2019-08-20,14.6131944444444,28.2,32.8,23.2,28,22,56.3,10.5,77.8,1.5,3.2,82116,"평일","여름",213.545451871142,74979.1121489078
2019-08-21,1.3,27,30.4,24.4,29,23,67.3,3.2,23.9,1.2,3.2,56957,"평일","여름",1.69,68426.9882106026
2019-08-22,14.6131944444444,26.9,31.4,23,39,30,66.5,10.7,79.9,1.7,4.4,82232,"평일","여름",213.545451871142,69067.3144839521
2019-08-23,14.6131944444444,26.2,30.5,22.7,31,20,58.4,12,89.6,2.1,4.4,86624,"평일","여름",213.545451871142,71968.0585826169
2019-08-24,14.6131944444444,24.1,27.3,21.5,22,12,60.9,3,22.6,1.5,3.5,85630,"주말","여름",213.545451871142,52840.196396836
2019-08-25,14.6131944444444,25,29.9,20.2,20,14,66.6,9.9,74.4,1.5,4,81028,"주말","여름",213.545451871142,63763.718885423
2019-08-26,14.6131944444444,26.4,32.1,21.5,25,17,63.8,9.2,69.7,1.2,4,87770,"평일","여름",213.545451871142,70621.8253259291
2019-08-27,20,25.7,29.3,22.2,25,19,71.1,5.6,42.4,1,2.5,83107,"평일","여름",400,58823.6384012123
2019-08-28,14.6131944444444,26.1,30.2,23.6,25.3227091633466,16.6104417670683,66.2,6.28576642335766,0,1.9,4.3,88718,"평일","여름",213.545451871142,86127.0102624559
2019-08-29,36.9,23.4,26.4,20.1,26,21,77.1,4.9,37.4,2.2,7.5,65708,"평일","여름",1361.61,36668.3707641784
2019-08-30,0.2,22.6,27,19.5,20,11,66.3,8.8,67.2,2.4,5,86733,"평일","여름",0.04,71678.9521261401
2019-08-31,14.6131944444444,23.5,28.9,18.5,19,11,65,12.1,92.4,1.9,4.7,90724,"주말","여름",213.545451871142,64985.0830014903
2019-09-01,9.55681818181818,23.7,27.8,19.2,19,13,64,6.9,53.1,1.4,2.9,89191,"주말","가을",91.3327737603306,72427.9497950709
2019-09-02,9.55681818181818,24.4,29.7,19.4,25,16,56.6,7.4,56.9,1.6,3.5,92510,"평일","가을",91.3327737603306,81132.5538043437
2019-09-03,0,24.1,28,22,23,15,67.6,2.9,22.5,2.3,3.8,74801,"평일","가을",0,76799.1637906077
2019-09-04,22.7,22.8,25.5,21.2,6,3,89,1.1,8.5,2.5,4.5,27168,"평일","가을",515.29,51670.4680308781
2019-09-05,36.4,23,27.6,21.5,9,6,91.4,1.5,11.6,2,5,33929,"평일","가을",1324.96,47554.62547254
2019-09-06,2.4,25.3,29.1,21.6,13,8,79.8,0.4,3.1,2.1,3.4,16631,"평일","가을",5.76,71974.4137476251
2019-09-08,9.55681818181818,24.7,27.3,22.9,30.9962962962963,16.8339483394834,76.9,1.4,11,1.9,4.8,52055,"주말","가을",91.3327737603306,58722.1127840432
2019-09-09,0,25.1,28,22.4,35,26,74.3,2,15.7,1.7,3.6,68370,"평일","가을",0,73383.7988838922
2019-09-10,63.2,23.8,26.5,22.1,13,9,93.4,1,7.9,2.4,4,18265,"평일","가을",3994.24,35423.3273549935
2019-09-11,7.6,24.3,28.7,20.4,6,4,71.4,6.9,54.8,3.1,4.7,75328,"평일","가을",57.76,75559.185303081
2019-09-12,3.9,21,22.9,18.7,15,5,72.3,0,0,2.6,4.8,32059,"평일","가을",15.21,62218.089546532
2019-09-13,0.1,23.3,29.3,18.3,16,6,60.4,10.9,87.2,1.7,3.5,57065,"평일","가을",0.01,90781.7135033349
2019-09-14,0.3,22.4,24.1,20.8,20,11,80,0.2,1.6,1.2,2.9,48756,"주말","가을",0.09,62539.8212945978
2019-09-15,9.55681818181818,24.2,30,19.5,16,10,70.4,10.6,84.8,1.7,4.1,82678,"주말","가을",91.3327737603306,76825.1116468478
2019-09-16,9.55681818181818,24.5,30.5,20.7,14,7,53,9.4,75.8,2.1,4.5,89807,"평일","가을",91.3327737603306,83808.837056956
2019-09-17,9.55681818181818,23.5,29,18,16,9,41.6,10.6,85.5,2.1,4.4,92153,"평일","가을",91.3327737603306,85404.7749657179
2019-09-18,9.55681818181818,21,25.4,16,29,13,46,11.7,94.4,3.1,4.9,92045,"평일","가을",91.3327737603306,79845.8667140936
2019-09-19,9.55681818181818,19.5,26,13.6,27,11,46.5,10.2,82.9,1.9,4.3,91554,"평일","가을",91.3327737603306,81476.0019646385
2019-09-20,9.55681818181818,19.6,24.2,15.8,23,10,52.8,1.3,10.6,2.1,3.5,94246,"평일","가을",91.3327737603306,69397.5407932526
2019-09-21,9.55681818181818,19.6,22.1,18.3,17,9,60.3,0,0,2,3.7,86676,"주말","가을",91.3327737603306,57866.6781217108
2019-09-22,0.4,18.6,19.6,17.3,5,4,63.4,0,0,3.8,6.4,41173,"주말","가을",0.16,55994.2756835666
2019-09-23,9.55681818181818,20,24.6,16.9,12,6,51.1,9,73.8,2.2,5,92006,"평일","가을",91.3327737603306,75430.3933720982
2019-09-24,9.55681818181818,19.8,26.5,13.9,22,13,61.3,11.4,94.2,1.8,3.5,93546,"평일","가을",91.3327737603306,80840.0710277753
2019-09-25,9.55681818181818,20.9,27.4,14.8,27,17,64.4,8.8,72.7,1.4,3,92665,"평일","가을",91.3327737603306,79226.0560617946
2019-09-26,9.55681818181818,22.9,29,17.7,26,17,59.3,8.1,67.5,1.9,3.3,92247,"평일","가을",91.3327737603306,80350.8592192039
2019-09-27,9.55681818181818,22.9,27,19.6,21,13,57.5,3.5,29.2,1.9,3.1,93345,"평일","가을",91.3327737603306,73530.7529322077
2019-09-28,9.55681818181818,23.7,29.2,19.4,28,20,58.9,10.1,84.2,1.7,3.3,89550,"주말","가을",91.3327737603306,77223.1560478244
2019-09-29,9.55681818181818,22.6,28.6,17.9,35,27,60.6,11.1,93.3,1.7,4,86133,"주말","가을",91.3327737603306,75716.0466770344
2019-09-30,9.55681818181818,22.4,29.9,16.4,45,33,61,10.5,88.2,1.6,3.4,88270,"평일","가을",91.3327737603306,82940.9721872915
2019-10-01,9.55681818181818,23.1,28.2,17.6,45,34,67.1,7.5,63.6,1.8,4.4,88575,"평일","가을",91.3327737603306,73551.020339229
2019-10-02,23.1,21.6,24.2,20,24,18,88,0,0,3,5.5,27368,"평일","가을",533.61,48049.5633287427
2019-10-03,4.6,22.4,27.3,19.8,8,4,73.4,6,50.8,2.8,4.9,75438,"평일","가을",21.16,74586.6089366198
2019-10-04,9.55681818181818,22.4,27.8,18,23,16,71.5,9.9,84.6,2.1,3.9,94912,"평일","가을",91.3327737603306,76068.7175219679
2019-10-05,0.6,18.7,21.9,14.7,40,25,72.6,2.3,19.7,2.9,4.6,83020,"주말","가을",0.36,62067.5864086504
2019-10-06,9.55681818181818,18.1,22.7,13.2,11,5,53.4,9.4,81,2.9,4.8,82855,"주말","가을",91.3327737603306,67931.4464080861
2019-10-07,25.4,14.8,17.9,13.3,11,7,92,0,0,1.8,3.6,21875,"평일","가을",645.16,43444.491186199
2019-10-08,9.55681818181818,14.7,19.8,10.6,21,11,58.8,10.3,88.8,2.6,6.2,81524,"평일","가을",91.3327737603306,66954.2606111626
2019-10-09,9.55681818181818,13.6,20.4,7.7,22,10,48.3,10.6,92.2,1.7,3.8,85638,"평일","가을",91.3327737603306,74733.2184811297
2019-10-10,9.55681818181818,15.2,19.8,10.7,28,16,60.9,1.1,9.6,1.3,2.8,81742,"평일","가을",91.3327737603306,64306.1257669288
2019-10-11,9.55681818181818,18.8,26.1,13,33,21,60,10.3,90.4,1.9,4.9,92155,"평일","가을",91.3327737603306,75996.5476032404
2019-10-12,9.55681818181818,17.9,23.3,13.3,23,12,49.3,10.5,92.1,3.5,6.7,84843,"주말","가을",91.3327737603306,67175.1588132945
2019-10-13,9.55681818181818,17.2,23.8,12.1,18,9,52.6,10.6,93,1.9,4.1,84368,"주말","가을",91.3327737603306,72210.9821284761
2019-10-14,9.55681818181818,14.4,19.6,9.5,30,18,56.9,10.1,89.4,2.5,5.1,79509,"평일","가을",91.3327737603306,67474.7655802104
2019-10-15,9.55681818181818,14.5,20.4,8.8,17,9,55.6,7.7,68.1,1.6,4.3,85516,"평일","가을",91.3327737603306,69584.598636149
2019-10-16,9.55681818181818,14.6,20.8,9,24,15,58.3,9.8,87.5,1.6,3.6,84549,"평일","가을",91.3327737603306,71297.5999768594
2019-10-17,9.55681818181818,15.4,21.6,11.2,28,18,56,7.4,66.1,1.7,3.5,85596,"평일","가을",91.3327737603306,71274.8894819636
2019-10-18,9.55681818181818,17,22.7,12,17,11,58.3,8,71.4,2.4,4.3,89551,"평일","가을",91.3327737603306,71213.3848455342
2019-10-19,9.55681818181818,17,23.1,12.1,20,11,63.8,10.2,91.9,1.8,3.7,87553,"주말","가을",91.3327737603306,68079.7480707838
2019-10-20,9.55681818181818,16.5,22.9,12,33,21,70.3,9.3,83.8,1.3,3,79300,"주말","가을",91.3327737603306,66766.4201294841
2019-10-21,9.55681818181818,17.1,24.6,10.9,39,26,61,9.6,86.5,1,2.4,84488,"평일","가을",91.3327737603306,76778.4119141372
2019-10-22,9.55681818181818,18.1,24.4,13.3,39,26,56.1,9.1,82.7,1.6,3.3,88478,"평일","가을",91.3327737603306,74667.8335659688
2019-10-23,9.55681818181818,17,20.7,14.3,22,15,57.3,0.7,6.4,2.4,4.4,87991,"평일","가을",91.3327737603306,63245.1439118791
2019-10-24,9.55681818181818,18.3,23.8,15.3,28,18,47.6,6.6,60.6,2.7,5.1,89520,"평일","가을",91.3327737603306,71523.8275880857
2019-10-25,0,16.7,22,13.1,23,11,58,7.1,65.1,2.4,5.6,84617,"평일","가을",0,73945.8761876148
2019-10-26,9.55681818181818,10,14.9,6.6,22,14,60,8.7,79.8,2.5,5.2,67578,"주말","가을",91.3327737603306,55591.476129924
2019-10-27,9.55681818181818,11,17.4,4.7,23,14,59,9.8,90.7,1.6,4.2,65774,"주말","가을",91.3327737603306,61384.5956876271
2019-10-28,1.7,12.9,17.7,7.4,30,20,65.9,7.3,67.6,2.5,4.7,67175,"평일","가을",2.89,66765.0301727886
2019-10-29,0.1,12.5,17.6,8.2,65,15,61,9,83.3,2.3,5.2,71135,"평일","가을",0.01,69424.1138466663
2019-10-30,9.55681818181818,11.2,17.7,5,25,12,60.3,9.6,89.7,1.6,3.8,76898,"평일","가을",91.3327737603306,66441.5607463628
2019-10-31,9.55681818181818,14.8,19.7,8.4,66,23,73.8,8,74.8,2.3,5.2,76860,"평일","가을",91.3327737603306,61083.6035807444
2019-11-01,9.55681818181818,14.9,20.5,11.4,100,36,57.9,9.5,88.8,1.8,3.9,77604,"평일","가을",91.3327737603306,67566.8183503685
2019-11-02,9.55681818181818,13.6,18.7,8.3,66,35,57.3,3.3,31.1,1.5,2.9,68223,"주말","가을",91.3327737603306,60058.7107638352
2019-11-03,9.55681818181818,14.7,22.1,9.4,53,33,57.8,7.8,73.6,2.1,4.7,67452,"주말","가을",91.3327737603306,64458.9536395805
2019-11-04,9.55681818181818,13.8,20.3,9.2,14,7,57.8,9.7,91.5,2.1,3.7,78874,"평일","가을",91.3327737603306,70086.8174104064
2019-11-05,9.55681818181818,12.4,18.4,8.4,32,20,65.1,8,76.2,1.6,3.8,78675,"평일","가을",91.3327737603306,64309.144279028
2019-11-06,9.55681818181818,11,16.5,6.3,48,32,63.6,7.5,71.4,1.8,4.4,74812,"평일","가을",91.3327737603306,60462.3041284609
2019-11-07,9.55681818181818,9.2,13.6,5,44,24,42.8,9.5,91.3,2.7,5.3,68315,"평일","가을",91.3327737603306,60101.4901680318
2019-11-08,9.55681818181818,6.8,13,1.1,44,18,31.4,9.7,93.3,1.9,4.4,65110,"평일","가을",91.3327737603306,65146.4296100983
2019-11-09,9.55681818181818,9.5,17.2,3.5,41,22,41.4,9.7,93.3,1.6,4.2,60693,"주말","가을",91.3327737603306,64400.4097605241
2019-11-10,11.8,10,15.3,6.2,39,26,59.6,3.3,32,2.1,3.8,40503,"주말","가을",139.24,53889.9731737991
2019-11-11,1.1,11.2,15.1,7.9,23,14,71.6,7.2,69.9,2.4,4.8,58957,"평일","가을",1.21,61861.1151387081
2019-11-12,9.55681818181818,9.3,14.5,4.8,38,23,63.6,5.7,55.3,1.4,2.7,68210,"평일","가을",91.3327737603306,60494.7957328988
2019-11-13,7.5,7.2,11.3,3,34,20,72.3,0,0,2.8,6,39198,"평일","가을",56.25,49978.8687529148
2019-11-14,9.55681818181818,1.3,5,-2.5,19,6,30.6,9.7,95.1,2.9,5.8,45095,"평일","가을",91.3327737603306,52767.6625219389
2019-11-15,18.8,5.6,7.6,1.4,22,13,87.4,0.1,1,2,3.5,15069,"평일","가을",353.44,38190.8436874949
2019-11-16,9.55681818181818,6.8,12.7,3.8,31,21,81.3,5.6,54.9,1.6,3,45493,"주말","가을",91.3327737603306,50567.8051334658
2019-11-17,21.1,8.3,10.5,5.6,26,16,79.4,0,0,3.1,6.4,11303,"주말","가을",445.21,32844.9877573326
2019-11-18,14.7,4.6,12.7,0.4,71,12,59.8,8,79.2,3.9,7,37496,"평일","가을",216.09,52819.0538750879
2019-11-19,0,0.2,4,-3.5,28,9,48,9.4,93.1,2.8,5.8,40356,"평일","가을",0,54419.54463178
2019-11-20,9.55681818181818,0.5,6.3,-4.6,20,11,35.5,9.4,93.1,1.8,4.6,42026,"평일","가을",91.3327737603306,56235.5524230906
2019-11-21,9.55681818181818,4.2,9,-2.3,34,19,37.4,5.7,57,1.9,4.2,47091,"평일","가을",91.3327737603306,57422.442912183
2019-11-22,9.55681818181818,9.7,17.3,3,40,21,34.1,9,90,2.1,4.8,56700,"평일","가을",91.3327737603306,68527.5384736152
2019-11-23,9.55681818181818,12.1,17.7,7.7,33,19,52,8,80,1.8,3.6,54283,"주말","가을",91.3327737603306,60917.2382033811
2019-11-24,3.8,9.8,15.6,4.6,32,20,74.6,1.8,18.2,2.2,6,24304,"주말","가을",14.44,54152.1097506908
2019-11-25,9.55681818181818,1.9,6,-1.2,24,15,62.1,5.8,58.6,2.7,5.9,42677,"평일","가을",91.3327737603306,46147.782768459
2019-11-26,9.55681818181818,6.6,13.7,1.2,25,17,64,7.9,79.8,2,4.5,52464,"평일","가을",91.3327737603306,58530.0599969291
2019-11-27,9.55681818181818,3.1,6.8,0.3,33,21,50.8,8.3,83.8,2.7,4.6,46248,"평일","가을",91.3327737603306,50683.1827132729
2019-11-28,9.55681818181818,3.5,10.4,-0.6,33,20,52.4,9,91.8,2,4.3,46983,"평일","가을",91.3327737603306,57028.8546092139
2019-11-29,9.55681818181818,1.5,6.9,-3.4,43,30,42.8,9.3,94.9,2,4,44689,"평일","가을",91.3327737603306,53850.0610089954
2019-11-30,9.55681818181818,4.1,9.3,-1.4,44,34,42.6,5.3,54.1,1.7,3.4,38366,"주말","가을",91.3327737603306,52671.4115230371
2019-12-01,3.3,4.6,6.2,2.3,38,30,79.4,0,0,1.6,4.1,9680,"주말","겨울",10.89,19932.6214704055
2019-12-02,2.46179775280899,-0.1,2.8,-3.2,21,15,48,8.8,89.8,3.1,6.2,34397,"평일","겨울",6.06044817573539,26426.0836312672
2019-12-03,0.6,0.5,4.2,-5,26,17,61.3,3.1,31.6,1.6,3.6,33580,"평일","겨울",0.36,31327.7133629737
2019-12-04,0,2,7.2,-2,27,18,41.6,8.7,89.7,1.8,4.4,38576,"평일","겨울",0,38349.6719954807
2019-12-05,2.46179775280899,-4.4,-0.2,-8.5,19,13,31.9,9.2,94.8,3.2,6,29277,"평일","겨울",6.06044817573539,27800.9969245279
2019-12-06,2.46179775280899,-5.9,-1,-10.6,29,20,34.5,9.3,95.9,1.7,3.8,26723,"평일","겨울",6.06044817573539,29851.0066948154
2019-12-07,0.1,-2.4,1.2,-5.5,45,36,65,1.1,11.3,1.7,3.1,23013,"주말","겨울",0.01,22949.6502913612
2019-12-08,2.46179775280899,-0.9,4.9,-5.5,55,48,65.1,8.9,91.8,1.4,3.2,22597,"주말","겨울",6.06044817573539,25307.0295879965
2019-12-09,0,3.2,8,-1.3,62,54,56.8,1.4,14.4,2.5,3.9,34140,"평일","겨울",0,35295.9121825271
2019-12-10,1.7,8.1,10.8,6,97,80,82.3,2,20.6,1.2,3.5,33275,"평일","겨울",2.89,28907.3545419694
2019-12-11,0.2,6.3,9.8,0.1,79,60,62,5.2,54.2,3.4,7.2,34049,"평일","겨울",0.04,28984.2808246036
2019-12-12,2.46179775280899,-0.7,3.4,-3.5,21,18,45.4,9.1,94.8,1.8,4.2,33704,"평일","겨울",6.06044817573539,31010.7901141586
2019-12-13,1,2.1,5.9,-3.7,28,20,53.6,3.4,35.4,2,4.3,34258,"평일","겨울",1,33486.2825128328
2019-12-14,0,2.7,6.4,-0.1,38,29,58.3,8.3,86.5,2.3,5.3,27424,"주말","겨울",0,26336.3841569262
2019-12-15,2.46179775280899,5.3,11,0.4,34,28,52.5,7.3,76,2,3.6,29692,"주말","겨울",6.06044817573539,35226.4146618269
2019-12-16,2.46179775280899,7.8,12.9,2.1,35,25,58.9,6.6,68.8,1.9,3.2,41750,"평일","겨울",6.06044817573539,40848.5017705704
2019-12-17,9.8,7.7,10.2,3.2,27,21,81.4,0,0,2.3,4.5,25644,"평일","겨울",96.04,25498.6955068276
2019-12-18,2.46179775280899,0.8,5.2,-1.7,40,30,64.6,8.4,87.5,2.5,4.2,34899,"평일","겨울",6.06044817573539,28898.8201533671
2019-12-19,0,-0.8,3.1,-4.5,29,20,47.8,8.5,88.5,2.4,4.8,32972,"평일","겨울",0,31295.2127886358
2019-12-20,0,-1.1,2,-3.5,30,22,45.3,8.9,92.7,2.3,3.9,32521,"평일","겨울",0,31146.0927561452
2019-12-21,0.6,-1.2,1.5,-5.1,37,26,68.1,1.9,19.8,1.7,2.9,20302,"주말","겨울",0.36,22983.577417563
2019-12-22,0.3,4.1,8.4,0.3,60,45,63.4,5.2,54.2,1.7,3.5,24430,"주말","겨울",0.09,30332.6983504677
2019-12-23,2.9,3.4,5.2,0.3,53,42,80.4,2.4,25,2,4.2,29028,"평일","겨울",8.41,23583.4564173547
2019-12-24,2.46179775280899,0.8,6.5,-2.9,77,59,67.9,8,83.3,1.4,3.1,33334,"평일","겨울",6.06044817573539,30949.2900983445
2019-12-25,2.46179775280899,2,6.6,-2.7,55,42,60.8,3.3,34.4,1,3.2,22428,"평일","겨울",6.06044817573539,33294.8120510799
2019-12-26,0.3,2,4.1,-2.4,50,35,59,1.3,13.5,2.4,5.2,25007,"평일","겨울",0.09,28302.4646323046
2019-12-27,2.46179775280899,-1.7,2.6,-4.6,36,27,45.4,9,93.8,2.1,4.3,29243,"평일","겨울",6.06044817573539,30449.6079681199
2019-12-28,2.46179775280899,1.1,6.1,-3.6,44,30,47.6,5.8,60.4,2,3.7,26046,"주말","겨울",6.06044817573539,31103.3965992511
2019-12-29,1.4,3.8,6.2,1.1,46,31,52.5,0,0,2.9,4.4,18701,"주말","겨울",1.96,28616.7186444637
2019-12-30,0.4,2.7,6.8,-5.7,40,29,70.3,0,0,2.9,7.4,22952,"평일","겨울",0.16,27986.4381481076
2019-12-31,0,-7.9,-4.5,-10.9,27,19,39.3,9.1,94.8,3.1,7.5,18436,"평일","겨울",0,21124.2243910043
2020-01-01,0.1,-2.2,0.3,-6.5,34,24,64.4,0.8,8.3,0.6,2.6,16236,"평일","겨울",0.01,28581.5945827965
2020-01-02,2.46179775280899,1,3.8,-0.7,59,45,65.4,0,0,1.2,4,28890,"평일","겨울",6.06044817573539,27431.0882298076
2020-01-03,2.46179775280899,-0.1,4.6,-3.4,66,48,56.9,8.8,90.7,1.7,3.5,30809,"평일","겨울",6.06044817573539,31331.3633651423
2020-01-04,2.46179775280899,1.2,6.1,-2.8,56,41,50.8,7.9,81.4,1.9,4.5,25709,"주말","겨울",6.06044817573539,28953.1775982198
2020-01-05,2.46179775280899,1.3,6.6,-3.2,53,39,45.6,7.1,73.2,1.1,2.9,23206,"주말","겨울",6.06044817573539,33533.6275936082
2020-01-06,1.8,3.1,4.6,0.6,41,31,65.4,0,0,3.1,5.4,15381,"평일","겨울",3.24,26663.3121454609
2020-01-07,46.3,6.3,7.7,4.2,10,8,95,0,0,4,6.3,1920,"평일","겨울",2143.69,-841.037877499319
2020-01-08,11.6,2.4,8.9,-0.4,26,21,86.1,0,0,3.3,6.3,21522,"평일","겨울",134.56,23927.5614397523
2020-01-09,2.46179775280899,-1.2,2,-3.1,53,45,65.3,8.7,89.7,2.3,4.3,28711,"평일","겨울",6.06044817573539,24859.4754677402
2020-01-10,2.46179775280899,-0.6,4.2,-4.3,70,59,62.9,7.5,76.5,1.5,3.7,29395,"평일","겨울",6.06044817573539,29681.4562239607
2020-01-11,2.46179775280899,-0.1,3.9,-2.6,54,44,60.9,8.1,82.7,1.9,4.8,23246,"주말","겨울",6.06044817573539,23846.3025284595
2020-01-12,2.46179775280899,-1,2.8,-3.5,50,39,61.5,8.6,87.8,2.4,4.1,19842,"주말","겨울",6.06044817573539,23758.8274666905
2020-01-13,2.46179775280899,-2.9,0.2,-4.7,27,20,51,8.1,82.7,2.3,4.9,26786,"평일","겨울",6.06044817573539,27183.5522223484
2020-01-14,2.46179775280899,-2.3,2.6,-5.7,30,23,45.3,8.5,86.7,1.6,3.3,28435,"평일","겨울",6.06044817573539,34729.9526435681
2020-01-15,2.46179775280899,-2.7,2.2,-6.4,37,27,44.8,9.2,92.9,1.9,4.5,28391,"평일","겨울",6.06044817573539,32848.6229624266
2020-01-16,2.46179775280899,-1.7,3.2,-5.5,44,32,43,8.3,83.8,1.6,4.4,29026,"평일","겨울",6.06044817573539,34192.5759798505
2020-01-17,2.46179775280899,-0.6,4.9,-4.8,58,40,43.9,7.6,76.8,1.5,3.8,29626,"평일","겨울",6.06044817573539,36750.12896618
2020-01-18,2.46179775280899,0.3,5.9,-4.1,64,44,48.1,9.1,91.9,1.8,4.2,24635,"주말","겨울",6.06044817573539,31721.6461742658
2020-01-19,0.6,1.9,5.3,-0.4,61,46,62.8,4.8,48.5,2.2,6.1,17682,"주말","겨울",0.36,24610.6447258309
2020-01-20,2.46179775280899,0.7,5.5,-3.3,56,34,46.8,8.7,87,2.5,5.7,28611,"평일","겨울",6.06044817573539,34342.6102174563
2020-01-21,2.46179775280899,-0.4,5.5,-5.6,42,27,36.9,9.2,92,1.4,3.5,30618,"평일","겨울",6.06044817573539,41125.7641638982
2020-01-22,2.46179775280899,3,7.8,-0.1,43,30,36,3.7,37,1.7,3.2,33011,"평일","겨울",6.06044817573539,42911.6043981272
2020-01-23,2.46179775280899,4.6,9.9,0,62,44,49.3,8.8,88,2,4.7,34466,"평일","겨울",6.06044817573539,39976.088721502
